age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
68,Self-emp-not-inc,77516,1st-4th,11,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,8614,1887,36,Jamaica,>50K
49,Self-emp-not-inc,173449,11th,3,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Male,3464,2042,38,Ecuador,>50K
85,Private,173449,Assoc-voc,7,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,3464,1980,28,Cambodia,>50K
20,Local-gov,350977,Masters,5,Never-married,Armed-Forces,Wife,Black,Male,15024,0,36,Columbia,>50K.
65,,173449,10th,16,Widowed,Sales,Not-in-family,Other,Male,1111,1340,50,Columbia,>50K
55,,173449,1st-4th,1,Divorced,,Unmarried,Amer-Indian-Eskimo,Male,5178,1887,35,Ecuador,<=50K.
48,Local-gov,77516,12th,13,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,1111,2179,70,Germany,<=50K.
67,Self-emp-not-inc,350977,1st-4th,7,Separated,?,Not-in-family,Asian-Pac-Islander,Female,2407,1485,52,Puerto-Rico,>50K
86,Without-pay,77516,Assoc-voc,2,Married-AF-spouse,Adm-clerical,Husband,Other,Male,8614,1902,36,Philippines,<=50K
18,Self-emp-inc,77516,9th,13,Married-spouse-absent,Craft-repair,Wife,Black,Female,4064,0,28,India,<=50K
86,,173449,Doctorate,15,Married-spouse-absent,Protective-serv,Other-relative,White,Male,1111,1573,52,Canada,>50K
54,,173449,Assoc-voc,14,Widowed,Machine-op-inspct,Unmarried,Other,Female,594,1977,46,?,<=50K.
39,Federal-gov,83311,Preschool,4,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,2407,1977,36,Cuba,<=50K
42,Private,89686,Masters,8,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,8614,1340,55,Iran,>50K.
45,?,89686,10th,2,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2174,1340,80,Italy,>50K.
52,Local-gov,173449,9th,13,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,3411,1485,56,Iran,<=50K.
45,Never-worked,215646,5th-6th,11,Widowed,?,Wife,Other,Female,4101,1719,36,India,>50K
47,Federal-gov,215646,11th,9,Married-civ-spouse,Farming-fishing,Wife,Black,Male,3411,1564,56,England,>50K.
72,?,83311,Preschool,14,Widowed,Protective-serv,Husband,Black,Male,14084,1762,80,Cuba,<=50K.
67,State-gov,350977,5th-6th,2,Separated,Exec-managerial,Husband,Other,Male,4650,0,56,United-States,>50K
81,Without-pay,83311,9th,5,Married-AF-spouse,Tech-support,Wife,Other,Male,4386,1408,42,United-States,<=50K.
27,?,77516,Some-college,1,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,14084,0,30,Germany,>50K
39,Self-emp-inc,350977,Prof-school,10,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,2407,0,28,Germany,<=50K.
60,?,83311,5th-6th,14,Married-spouse-absent,Sales,Not-in-family,Amer-Indian-Eskimo,Female,20051,1573,40,Columbia,<=50K.
27,Self-emp-not-inc,215646,12th,1,Married-civ-spouse,Protective-serv,Own-child,Black,Female,2176,0,36,Germany,>50K
55,Private,350977,Some-college,1,Widowed,Prof-specialty,Not-in-family,Black,Male,14084,1340,60,Philippines,>50K
56,Private,350977,HS-grad,9,Never-married,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,4650,1980,15,Poland,<=50K.
25,,83311,Masters,1,Separated,Handlers-cleaners,Not-in-family,Black,Female,1055,1573,60,United-States,>50K
76,?,350977,Bachelors,2,Married-civ-spouse,Handlers-cleaners,Husband,Other,Female,3464,1980,32,Jamaica,<=50K.
54,Federal-gov,173449,7th-8th,16,Widowed,Other-service,Not-in-family,Black,Male,1409,1485,32,Cuba,<=50K.
77,State-gov,350977,11th,4,Married-civ-spouse,Exec-managerial,Wife,Black,Female,594,1719,25,Italy,<=50K
48,Never-worked,350977,HS-grad,4,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,14084,1887,80,Columbia,<=50K
36,State-gov,83311,Assoc-acdm,9,Divorced,Transport-moving,Other-relative,Other,Female,4650,1762,40,England,>50K
85,Federal-gov,89686,12th,13,Married-spouse-absent,Prof-specialty,Own-child,Other,Male,3674,1741,44,Cuba,>50K.
18,,215646,Bachelors,1,Separated,Transport-moving,Other-relative,White,Female,6849,1573,40,Cambodia,<=50K
65,Never-worked,89686,HS-grad,2,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,6849,2206,16,Jamaica,<=50K.
25,Federal-gov,83311,Prof-school,16,Married-AF-spouse,?,Not-in-family,Other,Female,7298,1980,22,Ecuador,>50K.
61,Self-emp-not-inc,350977,HS-grad,6,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,1409,1980,42,Cambodia,<=50K.
49,?,83311,9th,12,Married-spouse-absent,Armed-Forces,Other-relative,Black,Male,3411,1340,32,Iran,<=50K.
47,Without-pay,215646,Masters,4,Never-married,Transport-moving,Not-in-family,Other,Male,4101,1564,43,United-States,>50K.
70,Local-gov,89686,9th,15,Separated,Exec-managerial,Wife,White,Female,4064,1762,13,Cuba,>50K
19,State-gov,173449,Prof-school,8,Married-AF-spouse,?,Other-relative,Amer-Indian-Eskimo,Male,594,1340,52,South,>50K.
54,Private,83311,9th,13,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,20051,1340,60,Germany,>50K
65,,77516,5th-6th,9,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,8614,1887,41,India,>50K
66,Self-emp-not-inc,350977,1st-4th,14,Married-AF-spouse,Handlers-cleaners,Own-child,Black,Female,2176,2042,35,Cuba,>50K
53,Self-emp-inc,350977,Assoc-voc,3,Never-married,Machine-op-inspct,Other-relative,Black,Male,15024,1816,58,Mexico,<=50K.
82,Self-emp-inc,173449,Assoc-acdm,13,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,34095,2179,48,Philippines,>50K
42,Local-gov,215646,Prof-school,9,Never-married,?,Unmarried,Other,Male,4101,1573,22,Italy,>50K
35,Federal-gov,89686,Doctorate,1,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,4386,1719,60,Mexico,>50K
52,Federal-gov,83311,Some-college,9,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,3674,1876,43,Philippines,>50K.
60,Never-worked,173449,Doctorate,5,Married-civ-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,3674,1741,60,United-States,<=50K
20,Local-gov,215646,Doctorate,16,Separated,Adm-clerical,Not-in-family,White,Female,6849,1340,58,Germany,>50K
88,Federal-gov,173449,Assoc-acdm,1,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,7298,0,13,Jamaica,<=50K
58,Local-gov,83311,Prof-school,16,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,1055,1876,58,India,>50K
36,Without-pay,77516,Doctorate,3,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Male,2407,1980,13,Mexico,<=50K.
22,,77516,Some-college,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,9386,1485,46,India,>50K.
55,Never-worked,89686,1st-4th,6,Married-spouse-absent,Sales,Husband,Black,Female,4650,2206,20,Cambodia,<=50K.
32,State-gov,83311,7th-8th,15,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,6849,1902,22,Poland,>50K
31,Without-pay,215646,9th,7,Never-married,,Unmarried,Amer-Indian-Eskimo,Male,8614,1980,38,Mexico,>50K
64,Self-emp-not-inc,215646,HS-grad,8,Married-spouse-absent,?,Other-relative,Amer-Indian-Eskimo,Female,9386,1741,42,Ecuador,<=50K.
28,Self-emp-not-inc,89686,Some-college,14,Never-married,Prof-specialty,Other-relative,Black,Female,14084,1980,24,Cuba,>50K.
56,Self-emp-inc,83311,1st-4th,1,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,2407,2179,44,Philippines,<=50K
53,Self-emp-inc,83311,Preschool,14,Married-AF-spouse,?,Husband,Black,Female,7298,0,24,Italy,<=50K.
29,State-gov,215646,5th-6th,11,Never-married,Transport-moving,Unmarried,Black,Male,15024,1485,46,Puerto-Rico,<=50K
59,Without-pay,77516,Assoc-voc,2,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,2176,1876,46,South,<=50K.
57,Private,89686,HS-grad,3,Married-spouse-absent,Transport-moving,Wife,Other,Female,2174,1485,38,Columbia,<=50K.
85,Local-gov,89686,Prof-school,3,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,15024,1564,45,Honduras,<=50K.
47,Self-emp-not-inc,77516,Assoc-voc,12,Widowed,Craft-repair,Own-child,White,Female,25236,1902,25,United-States,<=50K.
39,State-gov,350977,Some-college,10,Never-married,Other-service,Own-child,Other,Female,2174,1573,38,South,<=50K.
83,Self-emp-not-inc,350977,Preschool,12,Separated,Sales,Wife,White,Male,20051,1741,56,Columbia,>50K
59,Never-worked,77516,10th,16,Married-AF-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,2176,1485,32,?,>50K
90,Without-pay,77516,Bachelors,14,Separated,Farming-fishing,Wife,White,Female,20051,1977,28,India,<=50K
79,Self-emp-inc,83311,Masters,2,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,9386,2042,42,?,>50K
54,?,83311,Doctorate,7,Married-AF-spouse,?,Not-in-family,Other,Female,20051,1564,58,Italy,>50K
69,Federal-gov,215646,1st-4th,1,Married-spouse-absent,Transport-moving,Own-child,White,Male,2597,1485,38,England,>50K.
49,Self-emp-not-inc,89686,Masters,5,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,594,2206,52,Puerto-Rico,>50K.
48,Local-gov,89686,Preschool,16,Married-civ-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,4101,1762,13,Ecuador,<=50K
32,State-gov,173449,1st-4th,16,Divorced,?,Not-in-family,Asian-Pac-Islander,Male,2176,1485,60,Philippines,>50K
88,Private,89686,12th,4,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,2597,2206,45,Cuba,<=50K
88,Federal-gov,77516,Preschool,11,Separated,Tech-support,Own-child,Asian-Pac-Islander,Male,7688,1408,55,England,>50K
20,Local-gov,77516,7th-8th,7,Divorced,,Not-in-family,White,Male,5013,1719,20,Ecuador,>50K
53,,89686,Some-college,10,Widowed,Armed-Forces,Other-relative,White,Male,15024,1573,80,Jamaica,>50K
68,Without-pay,215646,12th,5,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7688,0,43,United-States,<=50K
70,Never-worked,83311,Masters,5,Married-civ-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,2174,1977,56,Canada,>50K
20,Private,173449,11th,13,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,20051,1741,43,?,>50K.
53,Never-worked,77516,Preschool,6,Separated,Other-service,Not-in-family,Other,Female,2174,1340,32,Iran,<=50K.
73,,83311,7th-8th,13,Divorced,Adm-clerical,Wife,White,Male,5178,1564,44,?,<=50K
29,Self-emp-not-inc,77516,Assoc-acdm,6,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,25236,1762,40,Ecuador,<=50K
78,,83311,Preschool,1,Married-civ-spouse,Sales,Not-in-family,White,Female,8614,2042,55,South,<=50K
87,Self-emp-not-inc,215646,12th,11,Never-married,Farming-fishing,Not-in-family,Black,Female,34095,1340,70,Canada,>50K
83,Without-pay,173449,9th,5,Married-spouse-absent,Craft-repair,Husband,Other,Female,0,0,22,England,<=50K
76,Self-emp-not-inc,89686,12th,12,Married-civ-spouse,Armed-Forces,Unmarried,Other,Male,5178,1573,80,Canada,>50K.
37,,77516,Doctorate,8,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,25236,1573,70,Philippines,<=50K.
73,Federal-gov,350977,Assoc-voc,9,Married-AF-spouse,Craft-repair,Husband,Other,Male,8614,1340,41,Cuba,<=50K
43,Self-emp-not-inc,350977,5th-6th,14,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Female,4650,1902,24,Poland,>50K.
37,Self-emp-not-inc,83311,Some-college,11,Widowed,,Own-child,Other,Male,14344,2042,45,Columbia,>50K.
88,Private,83311,1st-4th,8,Never-married,Other-service,Own-child,Other,Male,1111,1887,16,Canada,>50K.
44,Never-worked,77516,HS-grad,11,Married-spouse-absent,Tech-support,Not-in-family,Other,Male,14344,0,70,Jamaica,<=50K.
67,,173449,1st-4th,4,Married-spouse-absent,Prof-specialty,Other-relative,Black,Female,4386,1816,30,Canada,>50K.
71,Without-pay,215646,Masters,5,Married-AF-spouse,Handlers-cleaners,Not-in-family,Other,Female,6849,1887,55,Puerto-Rico,>50K
41,?,89686,Bachelors,3,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3464,1741,48,Iran,>50K
70,,83311,Assoc-acdm,9,Separated,Sales,Own-child,White,Female,7298,0,55,Iran,>50K.
34,Never-worked,77516,Assoc-voc,5,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,8614,2206,38,Thailand,>50K
68,Self-emp-not-inc,77516,Bachelors,11,Widowed,Farming-fishing,Wife,Black,Male,3464,1762,50,Italy,>50K.
40,Self-emp-not-inc,89686,12th,12,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,2050,1564,20,Italy,<=50K.
66,Private,83311,9th,6,Never-married,Craft-repair,Other-relative,Black,Male,7298,1485,15,Italy,>50K.
35,?,350977,Assoc-voc,11,Married-AF-spouse,Sales,Own-child,Amer-Indian-Eskimo,Male,5013,1980,70,Ecuador,<=50K.
90,Self-emp-not-inc,77516,Assoc-voc,2,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,3411,1485,48,Cuba,<=50K.
65,,77516,Assoc-acdm,4,Separated,Other-service,Wife,Amer-Indian-Eskimo,Male,15024,1719,46,Jamaica,>50K.
43,,83311,5th-6th,16,Married-AF-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,7688,2179,70,Italy,<=50K.
42,Without-pay,350977,1st-4th,4,Married-civ-spouse,Craft-repair,Own-child,Black,Male,25236,1485,55,Germany,<=50K
48,State-gov,173449,9th,11,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,15024,1564,28,Philippines,<=50K.
29,Self-emp-inc,173449,9th,6,Married-spouse-absent,Tech-support,Wife,Amer-Indian-Eskimo,Male,9386,1408,30,Puerto-Rico,<=50K.
28,Federal-gov,350977,7th-8th,8,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,3674,1816,40,?,>50K
63,Never-worked,215646,5th-6th,5,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,6849,1762,46,?,>50K.
45,Local-gov,77516,HS-grad,13,Married-AF-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,4064,1485,42,England,<=50K
61,State-gov,83311,12th,5,Widowed,Craft-repair,Other-relative,Asian-Pac-Islander,Male,34095,1762,25,Philippines,>50K
38,Self-emp-inc,173449,Prof-school,6,Separated,Transport-moving,Wife,Other,Male,9386,1340,58,England,>50K.
20,State-gov,215646,Bachelors,11,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,4101,2206,16,Germany,>50K.
78,Self-emp-inc,215646,Preschool,7,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,5178,1573,60,Philippines,<=50K.
28,Federal-gov,215646,Doctorate,12,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,594,1485,25,United-States,<=50K.
44,Local-gov,77516,5th-6th,5,Separated,Prof-specialty,Own-child,Black,Male,2597,1741,28,South,<=50K.
42,Private,83311,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,2050,1564,55,Cambodia,>50K.
18,Never-worked,83311,7th-8th,12,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,2597,1887,42,Canada,>50K
67,Without-pay,89686,1st-4th,14,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,5178,1980,58,England,<=50K
26,State-gov,83311,1st-4th,6,Divorced,Craft-repair,Wife,Other,Female,7298,1980,70,Iran,>50K
30,?,173449,1st-4th,5,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,5013,1719,52,Iran,<=50K
37,,83311,Assoc-voc,6,Never-married,Protective-serv,Husband,Black,Female,0,1887,16,Ecuador,>50K.
75,Never-worked,215646,7th-8th,9,Widowed,Tech-support,Own-child,Black,Female,1409,1980,42,Honduras,<=50K.
84,Local-gov,83311,Masters,4,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,25236,1719,45,Germany,>50K.
51,State-gov,173449,Some-college,11,Married-AF-spouse,Handlers-cleaners,Unmarried,White,Female,4101,1876,36,Thailand,<=50K
69,Local-gov,350977,Assoc-voc,2,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Male,2597,1719,30,Poland,>50K.
56,State-gov,350977,Doctorate,8,Married-AF-spouse,Adm-clerical,Husband,Black,Female,14084,2206,43,Columbia,>50K
84,Private,77516,Doctorate,3,Separated,Other-service,Own-child,Other,Female,0,2206,42,Philippines,>50K.
69,,173449,9th,15,Divorced,?,Not-in-family,White,Male,2597,1564,38,Puerto-Rico,>50K.
51,State-gov,173449,Assoc-voc,4,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,1340,58,Cuba,>50K
87,Federal-gov,350977,5th-6th,1,Never-married,Adm-clerical,Wife,Other,Female,4386,2179,44,Mexico,>50K.
17,Without-pay,350977,11th,15,Widowed,Machine-op-inspct,Unmarried,Black,Female,3464,1408,46,Canada,<=50K.
82,Never-worked,77516,12th,11,Married-AF-spouse,?,Husband,Other,Female,20051,1573,13,South,<=50K.
19,Without-pay,215646,12th,11,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,3464,1408,40,Columbia,>50K
25,State-gov,215646,Bachelors,10,Married-civ-spouse,Sales,Husband,Other,Male,1055,1876,20,United-States,<=50K
17,Self-emp-not-inc,77516,Some-college,11,Widowed,Craft-repair,Wife,Other,Female,2597,1980,60,Iran,>50K.
29,Local-gov,83311,Prof-school,16,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,4650,1408,52,Mexico,<=50K.
30,Federal-gov,215646,Preschool,12,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,9386,1340,80,Puerto-Rico,<=50K.
74,Never-worked,215646,1st-4th,15,Divorced,Transport-moving,Own-child,White,Male,20051,1340,55,Columbia,>50K
64,Private,83311,1st-4th,15,Divorced,,Husband,Amer-Indian-Eskimo,Female,594,1887,24,South,<=50K
25,Never-worked,215646,7th-8th,1,Married-AF-spouse,Protective-serv,Husband,Black,Female,7298,1408,38,Cuba,>50K.
42,Self-emp-not-inc,83311,Preschool,2,Married-AF-spouse,Other-service,Unmarried,Asian-Pac-Islander,Male,3674,1887,20,Italy,>50K
90,Local-gov,89686,Assoc-voc,1,Married-AF-spouse,,Wife,White,Female,14084,1977,60,Canada,>50K
59,Private,77516,Some-college,8,Married-AF-spouse,Other-service,Wife,White,Male,5178,1741,41,England,<=50K
45,,215646,9th,11,Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,1409,2206,48,Philippines,>50K.
72,Self-emp-inc,173449,11th,2,Married-AF-spouse,Tech-support,Husband,Other,Male,2407,2206,55,Jamaica,>50K.
72,Private,350977,11th,11,Married-civ-spouse,,Husband,Asian-Pac-Islander,Female,4101,1564,16,Columbia,>50K.
34,Local-gov,173449,5th-6th,10,Divorced,Exec-managerial,Own-child,White,Female,8614,1887,50,Cambodia,>50K
50,Without-pay,89686,12th,2,Widowed,Exec-managerial,Husband,White,Female,8614,1340,42,Germany,<=50K.
77,?,350977,Assoc-voc,7,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,2174,1977,40,Cambodia,>50K.
61,Self-emp-not-inc,215646,12th,13,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Male,4650,2042,20,Philippines,>50K.
57,Never-worked,89686,9th,14,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,14084,1741,36,Italy,>50K.
58,Private,350977,Some-college,7,Widowed,Exec-managerial,Wife,Black,Female,3674,1762,22,?,>50K
68,Local-gov,173449,Prof-school,3,Widowed,,Own-child,Asian-Pac-Islander,Male,34095,1340,28,?,<=50K.
70,Local-gov,89686,11th,7,Married-civ-spouse,Sales,Wife,Other,Female,25236,1816,44,Cuba,>50K
42,?,350977,Some-college,14,Divorced,?,Unmarried,Black,Female,20051,1564,70,Ecuador,<=50K.
52,?,83311,Masters,15,Married-AF-spouse,Other-service,Wife,Other,Male,7298,1980,44,Italy,>50K
33,Without-pay,89686,5th-6th,14,Never-married,Handlers-cleaners,Husband,Black,Male,2050,1876,13,Thailand,<=50K.
66,,215646,9th,12,Divorced,Prof-specialty,Other-relative,White,Female,34095,1876,16,?,<=50K
59,Self-emp-not-inc,173449,HS-grad,8,Married-civ-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,25236,1762,22,Poland,<=50K.
81,Local-gov,173449,Some-college,11,Never-married,Prof-specialty,Other-relative,Black,Female,594,1408,32,Columbia,<=50K.
65,Never-worked,89686,12th,1,Divorced,Priv-house-serv,Wife,Asian-Pac-Islander,Female,4064,2179,55,Mexico,<=50K.
81,Self-emp-inc,173449,7th-8th,11,Divorced,Protective-serv,Wife,White,Male,2050,1902,16,Columbia,<=50K.
52,,350977,12th,11,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,1111,2042,41,Poland,<=50K.
73,Self-emp-inc,350977,11th,11,Divorced,Protective-serv,Husband,Other,Female,1409,1573,52,?,<=50K.
23,Without-pay,350977,HS-grad,7,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,2597,2179,56,England,>50K.
49,Local-gov,83311,11th,7,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,2597,2042,60,Honduras,<=50K.
45,,77516,Preschool,6,Separated,Adm-clerical,Other-relative,Black,Female,14084,1340,45,India,<=50K.
32,Private,215646,Masters,15,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Female,1111,1762,58,Canada,<=50K.
57,State-gov,77516,5th-6th,5,Married-AF-spouse,Tech-support,Unmarried,White,Male,25236,1980,16,Poland,>50K.
88,Without-pay,350977,Bachelors,5,Widowed,Other-service,Own-child,Asian-Pac-Islander,Male,20051,1977,15,Italy,>50K.
76,State-gov,89686,Masters,10,Married-AF-spouse,Adm-clerical,Unmarried,Other,Male,25236,1816,20,Philippines,<=50K
33,State-gov,350977,Assoc-acdm,14,Married-civ-spouse,Other-service,Husband,Other,Female,7298,1340,16,Italy,>50K.
54,Self-emp-not-inc,215646,9th,2,Married-spouse-absent,Tech-support,Own-child,Black,Male,2174,1408,35,Philippines,>50K.
25,Federal-gov,89686,Masters,5,Married-AF-spouse,Adm-clerical,Unmarried,White,Male,594,1977,13,Canada,>50K
32,,173449,Masters,5,Married-AF-spouse,Priv-house-serv,Wife,Other,Female,7298,2179,44,Thailand,<=50K.
61,,215646,12th,5,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,3674,1719,60,Germany,<=50K
52,,83311,Masters,12,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,20051,1719,40,Cuba,>50K
